cell viability,Knockdown,PEI Ratio,NP Ratio,PBA Ratio,Score
70.36122448979592,174.28571428571428,57.015705,9.034702,19.31888,-103.92448979591836
71.43877551020408,174.28571428571428,57.34777,8.883904,19.076862,-102.8469387755102
72.51632653061225,174.28571428571428,57.679836,8.733107,18.834846,-101.76938775510203
73.59387755102041,174.28571428571428,57.98341,8.590876,18.69774,-100.69183673469387
74.67142857142858,174.28571428571428,58.23448,8.4628725,18.761995,-99.6142857142857
75.74897959183673,174.28571428571428,58.485558,8.334869,18.826252,-98.53673469387755
76.82653061224491,174.28571428571428,58.736633,8.206866,18.890507,-97.45918367346937
77.90408163265306,174.28571428571428,58.98771,8.078863,18.954763,-96.38163265306122
78.98163265306123,174.28571428571428,59.238785,7.95086,19.01902,-95.30408163265305
80.05918367346939,174.28571428571428,59.523346,7.817937,19.073608,-94.22653061224489
